order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price,modifier,line_total
7523,1324,28,Ginger Beef,Plant-Based Meat,1,21.00,Less Spicy,21.00
7524,1324,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
7525,1324,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,Allergy: Nuts,18.00
7526,1324,62,Iced Lychee,Drinks,1,7.50,,7.50
7527,1324,36,Spicy Shrimp,Plant-Based Meat,1,20.00,,20.00
7528,1324,46,Jasmine Rice,Sides,1,2.75,,2.75
7529,1324,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7530,1324,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
7531,1325,38,Rendang,Plant-Based Meat,1,20.00,,20.00
7532,1325,57,Soy Chai Latte,Tea,1,5.50,,5.50
7533,1326,33,Curry Chicken,Plant-Based Meat,1,22.00,Extra Sauce,22.00
7534,1326,47,Coconut Rice,Sides,1,3.00,,3.00
7535,1326,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7536,1326,28,Ginger Beef,Plant-Based Meat,1,21.00,No Peanuts,21.00
7537,1326,46,Jasmine Rice,Sides,1,2.75,,2.75
7538,1326,52,Soy Mocha,Coffee,1,6.00,,6.00
7539,1326,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,Extra Spicy,18.00
7540,1326,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7541,1327,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
7542,1327,47,Coconut Rice,Sides,1,3.00,,3.00
7543,1327,62,Iced Lychee,Drinks,1,7.50,,7.50
7544,1328,34,Curry Mutton,Plant-Based Meat,1,22.00,,22.00
7545,1328,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
7546,1328,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,Extra Sauce,20.00
7547,1328,75,Extra Tofu,Extras,1,4.00,,4.00
7548,1328,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7549,1328,47,Coconut Rice,Sides,1,3.00,,3.00
7550,1328,74,Extra Protein,Extras,1,5.00,,5.00
7551,1329,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
7552,1329,47,Coconut Rice,Sides,1,3.00,,3.00
7553,1329,56,Organic Tea,Tea,1,3.50,,3.50
7554,1329,8,Breaded Cauliflower Bites,Starters,1,13.00,,13.00
7555,1330,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
7556,1330,62,Iced Lychee,Drinks,1,7.50,,7.50
7557,1330,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,,19.00
7558,1330,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
7559,1330,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
7560,1331,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7561,1331,46,Jasmine Rice,Sides,1,2.75,,2.75
7562,1331,51,Soy Latte,Coffee,1,5.50,,5.50
7563,1331,32,General Tao Chicken,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
7564,1331,47,Coconut Rice,Sides,1,3.00,,3.00
7565,1332,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
7566,1332,46,Jasmine Rice,Sides,1,2.75,,2.75
7567,1332,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
7568,1332,39,Nasi Goreng,Rice & Noodles,1,18.00,Less Spicy,18.00
7569,1332,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
7570,1332,56,Organic Tea,Tea,1,3.50,,3.50
7571,1332,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
7572,1332,60,Matcha Latte,Tea,1,6.50,,6.50
7573,1332,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
7574,1332,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
7575,1332,55,Decaf Coffee,Coffee,1,4.50,,4.50
7576,1332,25,Mushroom Tofu,Veggie & Tofu,1,19.00,,19.00
7577,1332,46,Jasmine Rice,Sides,1,2.75,,2.75
7578,1333,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,Sauce on Side,20.00
7579,1334,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
7580,1334,48,Brown Rice,Sides,1,3.00,,3.00
7581,1334,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7582,1334,19,Savory Eggplant,Veggie & Tofu,1,18.00,Sauce on Side,18.00
7583,1335,36,Spicy Shrimp,Plant-Based Meat,1,20.00,,20.00
7584,1335,47,Coconut Rice,Sides,1,3.00,,3.00
7585,1335,60,Matcha Latte,Tea,1,6.50,,6.50
7586,1335,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
7587,1335,29,Dendeng,Plant-Based Meat,1,20.00,Allergy: Nuts,20.00
7588,1335,33,Curry Chicken,Plant-Based Meat,1,22.00,Allergy: Nuts,22.00
7589,1335,47,Coconut Rice,Sides,1,3.00,,3.00
7590,1336,34,Curry Mutton,Plant-Based Meat,1,22.00,No Mushrooms,22.00
7591,1336,46,Jasmine Rice,Sides,1,2.75,,2.75
7592,1336,56,Organic Tea,Tea,1,3.50,,3.50
7593,1336,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
7594,1336,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
7595,1336,7,Roti Canai,Starters,1,13.00,,13.00
7596,1336,69,Cheesecake,Desserts,1,11.00,,11.00
7597,1337,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
7598,1337,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7599,1337,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
7600,1337,46,Jasmine Rice,Sides,1,2.75,,2.75
7601,1337,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7602,1337,76,Extra Veggies,Extras,1,4.00,,4.00
7603,1337,32,General Tao Chicken,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
7604,1337,46,Jasmine Rice,Sides,1,2.75,,2.75
7605,1338,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,Extra Sauce,20.00
7606,1338,46,Jasmine Rice,Sides,1,2.75,,2.75
7607,1338,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
7608,1338,5,Deep Fried Tofu,Starters,1,13.00,,13.00
7609,1339,40,Bakmi Goreng,Rice & Noodles,1,19.00,,19.00
7610,1339,56,Organic Tea,Tea,1,3.50,,3.50
7611,1339,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7612,1339,46,Jasmine Rice,Sides,1,2.75,,2.75
7613,1339,57,Soy Chai Latte,Tea,1,5.50,,5.50
7614,1339,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,No Peanuts,20.00
7615,1339,48,Brown Rice,Sides,1,3.00,,3.00
7616,1339,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
7617,1339,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
7618,1339,56,Organic Tea,Tea,1,3.50,,3.50
7619,1339,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
7620,1340,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
7621,1341,41,Bihun Goreng,Rice & Noodles,1,18.00,No Peanuts,18.00
7622,1341,76,Extra Veggies,Extras,1,4.00,,4.00
7623,1341,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,Extra Sauce,18.00
7624,1341,46,Jasmine Rice,Sides,1,2.75,,2.75
7625,1341,32,General Tao Chicken,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
7626,1341,46,Jasmine Rice,Sides,1,2.75,,2.75
7627,1341,60,Matcha Latte,Tea,1,6.50,,6.50
7628,1341,6,Gado Gado,Starters,1,14.00,,14.00
7629,1342,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
7630,1342,46,Jasmine Rice,Sides,1,2.75,,2.75
7631,1342,51,Soy Latte,Coffee,1,5.50,,5.50
7632,1342,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
7633,1342,51,Soy Latte,Coffee,1,5.50,,5.50
7634,1342,26,Chili Tofu,Veggie & Tofu,1,19.00,Sauce on Side,19.00
7635,1343,29,Dendeng,Plant-Based Meat,1,20.00,,20.00
7636,1343,46,Jasmine Rice,Sides,1,2.75,,2.75
7637,1344,31,Spicy Chicken,Plant-Based Meat,1,19.00,Less Spicy,19.00
7638,1344,48,Brown Rice,Sides,1,3.00,,3.00
7639,1344,19,Savory Eggplant,Veggie & Tofu,1,18.00,,18.00
7640,1344,48,Brown Rice,Sides,1,3.00,,3.00
7641,1344,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7642,1345,40,Bakmi Goreng,Rice & Noodles,1,19.00,,19.00
7643,1345,50,Americano,Coffee,1,4.50,,4.50
7644,1345,40,Bakmi Goreng,Rice & Noodles,1,19.00,,19.00
7645,1345,58,London Fog,Tea,1,5.50,,5.50
7646,1346,34,Curry Mutton,Plant-Based Meat,1,22.00,Gluten Friendly,22.00
7647,1346,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7648,1346,47,Coconut Rice,Sides,1,3.00,,3.00
7649,1347,41,Bihun Goreng,Rice & Noodles,1,18.00,No Cilantro,18.00
7650,1347,12,Wonton Soup,Soups,1,18.00,No Cilantro,18.00
7651,1347,74,Extra Protein,Extras,1,5.00,,5.00
7652,1347,64,Sparkling Yuzu,Drinks,1,8.50,,8.50
7653,1348,31,Spicy Chicken,Plant-Based Meat,1,19.00,,19.00
7654,1348,14,Spicy Curry Noodle Soup,Soups,1,18.00,Less Spicy,18.00
7655,1348,79,Add Noodles (Soup),Extras,1,3.00,,3.00
7656,1348,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
7657,1349,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,Less Spicy,19.00
7658,1349,47,Coconut Rice,Sides,1,3.00,,3.00
7659,1349,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
7660,1349,75,Extra Tofu,Extras,1,4.00,,4.00
7661,1349,62,Iced Lychee,Drinks,1,7.50,,7.50
7662,1349,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
7663,1349,70,Panna Cotta,Desserts,1,9.00,,9.00
7664,1350,19,Savory Eggplant,Veggie & Tofu,1,18.00,,18.00
7665,1351,19,Savory Eggplant,Veggie & Tofu,1,18.00,No Mushrooms,18.00
7666,1351,62,Iced Lychee,Drinks,1,7.50,,7.50
7667,1351,26,Chili Tofu,Veggie & Tofu,1,19.00,Extra Spicy,19.00
7668,1351,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7669,1352,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,Less Spicy,18.00
7670,1352,56,Organic Tea,Tea,1,3.50,,3.50
7671,1352,12,Wonton Soup,Soups,1,18.00,No Peanuts,18.00
7672,1352,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
7673,1352,65,Iced Passion Fruit Green Tea,Drinks,1,7.00,,7.00
7674,1352,44,Lemongrass Vermicelli Bowl,Rice & Noodles,1,20.00,,20.00
7675,1352,49,Lunch Special,Lunch Special,1,18.00,Entree: Kung Pao Chicken,18.00
7676,1352,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
7677,1352,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
7678,1352,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
7679,1352,73,Chocolate Mousse,Desserts,1,9.00,,9.00
7680,1352,72,Vegan Ice Cream,Desserts,1,7.00,,7.00
7681,1353,49,Lunch Special,Lunch Special,1,18.00,Entree: Ginger Beef,18.00
7682,1353,69,Cheesecake,Desserts,1,11.00,,11.00
7683,1354,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Chicken,18.00
7684,1354,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Tofu,18.00
7685,1354,43,Singapore Noodle,Rice & Noodles,1,19.00,,19.00
7686,1354,56,Organic Tea,Tea,1,3.50,,3.50
7687,1354,72,Vegan Ice Cream,Desserts,1,7.00,,7.00
7688,1355,32,General Tao Chicken,Plant-Based Meat,1,21.00,No Peanuts,21.00
7689,1355,46,Jasmine Rice,Sides,1,2.75,,2.75
7690,1355,75,Extra Tofu,Extras,1,4.00,,4.00
7691,1355,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
7692,1356,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,No Onion,18.00
7693,1356,50,Americano,Coffee,1,4.50,,4.50
7694,1356,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,No Mushrooms,18.00
7695,1356,46,Jasmine Rice,Sides,1,2.75,,2.75
7696,1356,33,Curry Chicken,Plant-Based Meat,1,22.00,Allergy: Nuts,22.00
7697,1356,47,Coconut Rice,Sides,1,3.00,,3.00
7698,1356,18,King Oyster Mushroom Gaylan,Veggie & Tofu,1,20.00,Extra Sauce,20.00
7699,1356,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Green Beans,18.00
7700,1356,56,Organic Tea,Tea,1,3.50,,3.50
7701,1356,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
7702,1356,58,London Fog,Tea,1,5.50,,5.50
7703,1356,1,Vegetable Spring Rolls (3pc),Starters,1,6.00,,6.00
7704,1356,6,Gado Gado,Starters,1,14.00,,14.00
7705,1357,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
7706,1357,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
7707,1357,11,Fried Enoki Mushroom,Starters,1,16.00,,16.00
7708,1357,69,Cheesecake,Desserts,1,11.00,,11.00
7709,1358,45,Bali Buddha Bowl,Rice & Noodles,1,18.00,No Mushrooms,18.00
7710,1359,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,,20.00
7711,1359,58,London Fog,Tea,1,5.50,,5.50
7712,1359,35,Sweet & Sour Shrimp,Plant-Based Meat,1,20.00,No Mushrooms,20.00
7713,1359,38,Rendang,Plant-Based Meat,1,20.00,Extra Spicy,20.00
7714,1360,49,Lunch Special,Lunch Special,1,18.00,Entree: Teriyaki Chicken,18.00
7715,1360,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
7716,1360,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Tofu,18.00
7717,1361,49,Lunch Special,Lunch Special,1,18.00,Entree: Ginger Beef,18.00
7718,1361,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
7719,1361,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,,19.00
7720,1361,51,Soy Latte,Coffee,1,5.50,,5.50
7721,1361,41,Bihun Goreng,Rice & Noodles,1,18.00,No Cilantro,18.00
7722,1361,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
7723,1361,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7724,1361,70,Panna Cotta,Desserts,1,9.00,,9.00
7725,1361,70,Panna Cotta,Desserts,1,9.00,,9.00
7726,1362,21,Mapo Tofu,Veggie & Tofu,1,19.00,Extra Spicy,19.00
7727,1362,46,Jasmine Rice,Sides,1,2.75,,2.75
7728,1362,75,Extra Tofu,Extras,1,4.00,,4.00
7729,1362,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7730,1362,33,Curry Chicken,Plant-Based Meat,1,22.00,Extra Spicy,22.00
7731,1362,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7732,1362,11,Fried Enoki Mushroom,Starters,1,16.00,,16.00
7733,1363,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
7734,1363,62,Iced Lychee,Drinks,1,7.50,,7.50
7735,1363,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
7736,1363,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7737,1363,70,Panna Cotta,Desserts,1,9.00,,9.00
7738,1364,34,Curry Mutton,Plant-Based Meat,1,22.00,No Mushrooms,22.00
7739,1364,46,Jasmine Rice,Sides,1,2.75,,2.75
7740,1364,62,Iced Lychee,Drinks,1,7.50,,7.50
7741,1364,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,,19.00
7742,1364,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Chicken,18.00
7743,1364,62,Iced Lychee,Drinks,1,7.50,,7.50
7744,1365,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,,19.00
7745,1365,50,Americano,Coffee,1,4.50,,4.50
7746,1365,14,Spicy Curry Noodle Soup,Soups,1,18.00,,18.00
7747,1365,56,Organic Tea,Tea,1,3.50,,3.50
7748,1365,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7749,1365,50,Americano,Coffee,1,4.50,,4.50
7750,1365,30,Sweet & Sour Chicken,Plant-Based Meat,1,19.00,,19.00
7751,1365,47,Coconut Rice,Sides,1,3.00,,3.00
7752,1365,15,Padmanadi Vegetable Deluxe,Veggie & Tofu,1,19.00,Gluten Friendly,19.00
7753,1365,47,Coconut Rice,Sides,1,3.00,,3.00
7754,1365,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7755,1365,37,Teriyaki Chicken,Plant-Based Meat,1,19.00,Extra Spicy,19.00
7756,1365,47,Coconut Rice,Sides,1,3.00,,3.00
7757,1365,70,Panna Cotta,Desserts,1,9.00,,9.00
7758,1366,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
7759,1366,46,Jasmine Rice,Sides,1,2.75,,2.75
7760,1366,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,,18.00
7761,1366,46,Jasmine Rice,Sides,1,2.75,,2.75
7762,1366,62,Iced Lychee,Drinks,1,7.50,,7.50
7763,1366,39,Nasi Goreng,Rice & Noodles,1,18.00,No Mushrooms,18.00
7764,1366,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
7765,1366,7,Roti Canai,Starters,1,13.00,,13.00
7766,1367,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,,18.00
7767,1367,69,Cheesecake,Desserts,1,11.00,,11.00
7768,1368,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
7769,1369,49,Lunch Special,Lunch Special,1,18.00,Entree: Kung Pao Chicken,18.00
7770,1369,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Green Beans,18.00
7771,1369,38,Rendang,Plant-Based Meat,1,20.00,No Cilantro,20.00
7772,1369,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Green Beans,18.00
7773,1369,55,Decaf Coffee,Coffee,1,4.50,,4.50
7774,1369,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Nuggets,18.00
7775,1369,52,Soy Mocha,Coffee,1,6.00,,6.00
7776,1369,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
7777,1369,46,Jasmine Rice,Sides,1,2.75,,2.75
7778,1369,60,Matcha Latte,Tea,1,6.50,,6.50
7779,1369,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
7780,1369,8,Breaded Cauliflower Bites,Starters,1,13.00,,13.00
7781,1370,49,Lunch Special,Lunch Special,1,18.00,Entree: Kung Pao Chicken,18.00
7782,1370,77,Sub Coconut Rice (+1),Extras,1,1.00,,1.00
7783,1370,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
7784,1370,56,Organic Tea,Tea,1,3.50,,3.50
7785,1371,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,Gluten Friendly,18.00
7786,1371,46,Jasmine Rice,Sides,1,2.75,,2.75
7787,1371,61,Iced Oat Strawberry Matcha,Tea,1,8.50,,8.50
7788,1371,49,Lunch Special,Lunch Special,1,18.00,Entree: Teriyaki Chicken,18.00
7789,1371,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7790,1371,32,General Tao Chicken,Plant-Based Meat,1,21.00,,21.00
7791,1371,47,Coconut Rice,Sides,1,3.00,,3.00
7792,1371,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
7793,1371,7,Roti Canai,Starters,1,13.00,,13.00
7794,1372,34,Curry Mutton,Plant-Based Meat,1,22.00,No Cilantro,22.00
7795,1372,46,Jasmine Rice,Sides,1,2.75,,2.75
7796,1372,40,Bakmi Goreng,Rice & Noodles,1,19.00,,19.00
7797,1372,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7798,1372,9,Crispy Chicken Strips,Starters,1,13.00,,13.00
7799,1373,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
7800,1373,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7801,1373,32,General Tao Chicken,Plant-Based Meat,1,21.00,Extra Sauce,21.00
7802,1373,57,Soy Chai Latte,Tea,1,5.50,,5.50
7803,1374,40,Bakmi Goreng,Rice & Noodles,1,19.00,No Peanuts,19.00
7804,1374,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,,20.00
7805,1374,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
7806,1374,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
7807,1374,76,Extra Veggies,Extras,1,4.00,,4.00
7808,1374,50,Americano,Coffee,1,4.50,,4.50
7809,1374,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
7810,1374,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7811,1374,32,General Tao Chicken,Plant-Based Meat,1,21.00,Gluten Friendly,21.00
7812,1374,48,Brown Rice,Sides,1,3.00,,3.00
7813,1374,62,Iced Lychee,Drinks,1,7.50,,7.50
7814,1375,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
7815,1375,58,London Fog,Tea,1,5.50,,5.50
7816,1375,49,Lunch Special,Lunch Special,1,18.00,Entree: Savory Eggplant,18.00
7817,1375,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
7818,1375,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
7819,1376,19,Savory Eggplant,Veggie & Tofu,1,18.00,No Mushrooms,18.00
7820,1376,63,Iced Pineapple,Drinks,1,7.50,,7.50
7821,1376,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
7822,1376,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7823,1376,7,Roti Canai,Starters,1,13.00,,13.00
7824,1376,69,Cheesecake,Desserts,1,11.00,,11.00
7825,1377,38,Rendang,Plant-Based Meat,1,20.00,No Cilantro,20.00
7826,1377,51,Soy Latte,Coffee,1,5.50,,5.50
7827,1377,20,Spicy Coconut Eggplant,Veggie & Tofu,1,18.00,Sauce on Side,18.00
7828,1377,48,Brown Rice,Sides,1,3.00,,3.00
7829,1378,40,Bakmi Goreng,Rice & Noodles,1,19.00,Extra Spicy,19.00
7830,1378,62,Iced Lychee,Drinks,1,7.50,,7.50
7831,1378,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Tofu,18.00
7832,1378,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Green Beans,18.00
7833,1378,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
7834,1379,27,Kung Pao Chicken,Plant-Based Meat,1,20.00,No Onion,20.00
7835,1379,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
7836,1379,49,Lunch Special,Lunch Special,1,18.00,Entree: Sweet & Sour Chicken,18.00
7837,1379,50,Americano,Coffee,1,4.50,,4.50
7838,1380,32,General Tao Chicken,Plant-Based Meat,1,21.00,Allergy: Nuts,21.00
7839,1380,48,Brown Rice,Sides,1,3.00,,3.00
7840,1380,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
7841,1381,49,Lunch Special,Lunch Special,1,18.00,Entree: Padmanadi Veg Deluxe,18.00
7842,1381,22,Pan-Fried Broccoli & Cauliflower,Veggie & Tofu,1,18.00,No Mushrooms,18.00
7843,1381,47,Coconut Rice,Sides,1,3.00,,3.00
7844,1381,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
7845,1381,28,Ginger Beef,Plant-Based Meat,1,21.00,No Peanuts,21.00
7846,1381,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7847,1381,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
7848,1382,38,Rendang,Plant-Based Meat,1,20.00,,20.00
7849,1382,17,Spicy String Beans,Veggie & Tofu,1,19.00,,19.00
7850,1382,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7851,1383,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
7852,1383,66,Assorted Soft Drinks,Drinks,1,2.50,,2.50
7853,1383,49,Lunch Special,Lunch Special,1,18.00,Entree: Rendang,18.00
7854,1383,78,Sub Brown Rice (+1),Extras,1,1.00,,1.00
7855,1384,16,Chili Green Beans,Veggie & Tofu,1,19.00,Sauce on Side,19.00
7856,1384,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7857,1384,54,Iced Brown Sugar Oat Latte,Coffee,1,6.50,,6.50
7858,1384,69,Cheesecake,Desserts,1,11.00,,11.00
7859,1385,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
7860,1385,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
7861,1385,50,Americano,Coffee,1,4.50,,4.50
7862,1385,49,Lunch Special,Lunch Special,1,18.00,Entree: Chili Tofu,18.00
7863,1385,38,Rendang,Plant-Based Meat,1,20.00,,20.00
7864,1385,46,Jasmine Rice,Sides,1,2.75,,2.75
7865,1385,76,Extra Veggies,Extras,1,4.00,,4.00
7866,1385,51,Soy Latte,Coffee,1,5.50,,5.50
7867,1385,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,Less Spicy,20.00
7868,1385,23,Curry Vegetables & Tofu,Veggie & Tofu,1,20.00,,20.00
7869,1385,46,Jasmine Rice,Sides,1,2.75,,2.75
7870,1385,4,Satay with Peanut Sauce (3pc),Starters,1,10.00,,10.00
7871,1386,28,Ginger Beef,Plant-Based Meat,1,21.00,,21.00
7872,1386,48,Brown Rice,Sides,1,3.00,,3.00
7873,1386,53,Vegan Iced Coffee,Coffee,1,5.50,,5.50
7874,1386,49,Lunch Special,Lunch Special,1,18.00,Entree: Padmanadi Veg Deluxe,18.00
7875,1386,50,Americano,Coffee,1,4.50,,4.50
7876,1386,7,Roti Canai,Starters,1,13.00,,13.00
7877,1387,33,Curry Chicken,Plant-Based Meat,1,22.00,,22.00
7878,1387,47,Coconut Rice,Sides,1,3.00,,3.00
7879,1387,76,Extra Veggies,Extras,1,4.00,,4.00
7880,1387,67,Raspberry Lime Italian Soda,Drinks,1,6.50,,6.50
7881,1387,39,Nasi Goreng,Rice & Noodles,1,18.00,,18.00
7882,1388,49,Lunch Special,Lunch Special,1,18.00,Entree: Curried Tofu w/ Vegetables,18.00
7883,1388,12,Wonton Soup,Soups,1,18.00,,18.00
7884,1388,26,Chili Tofu,Veggie & Tofu,1,19.00,,19.00
7885,1388,47,Coconut Rice,Sides,1,3.00,,3.00
7886,1388,2,Vegetable Spring Rolls (6pc),Starters,1,9.00,,9.00
7887,1389,30,Sweet & Sour Chicken,Plant-Based Meat,1,19.00,No Mushrooms,19.00
7888,1389,75,Extra Tofu,Extras,1,4.00,,4.00
7889,1389,68,Iced Blackberry Hibiscus Tea,Drinks,1,7.00,,7.00
7890,1389,49,Lunch Special,Lunch Special,1,18.00,Entree: Curry Mutton,18.00
7891,1389,58,London Fog,Tea,1,5.50,,5.50
